COMPNOS,NatureCode,Location
120446715,INJOFF,"(42.3462135, -71.07547022)"
120447555,IVPER ,"(42.30005635, -71.08429455)"
120448439,BERPT ,"(42.35092134, -71.06671956)"
120446735,BERPT ,"(42.25620202, -71.1458565)"
120446805,THREAT,"(42.33155135, -71.08336455)"
120446737,IVPREM,"(42.31256657, -71.07289501)"
120450517,HITRUN,"(42.33436635, -71.03738957)"
120448111,EDP2  ,"(42.33078135, -71.05030456)"
120447307,IVPER ,"(42.34728135, -71.08772955)"
120448242,MEET  ,"(42.27807136, -71.07250956)"
120448271,STOLMV,"(42.31547635, -71.09127955)"
120446798,CD19  ,"(42.36749032, -71.05777014)"
120447510,STOLMV,"(42.31107494, -71.09237726)"
120451191,MISPER,"(42.27325058, -71.10328229)"
120447974,LARCRT,"(42.35144292, -71.06952657)"
120446846,ARREST,"(42.34651135, -71.13610453)"
120593583,LARCRT,"(42.26841636, -71.10019957)"
120446879,IVPER ,"(42.31508135, -71.09746455)"
120456268,IVMV  ,"(42.36028634, -71.12560954)"
120446867,CD11  ,"(42.29619636, -71.08281956)"
120446888,UNK   ,"(42.33361135, -71.04823456)"
120448575,HARPT ,"(42.33109591, -71.09038894)"
120446918,IVMV  ,"(42.34003315, -71.15239421)"
120446892,MVANO ,"(42.35463135, -71.05457957)"
120446902,MVANO ,"(42.31636136, -71.08289956)"
120446903,IVMV  ,"(42.30552236, -71.11469913)"
120446872,MVBLDR,"(42.27379136, -71.11995955)"
120446940,ARREST,"(42.34711134, -71.08763455)"
120447668,LARCRT,"(42.35307228, -71.06434623)"
120448156,HITRUN,"(42.34445634, -71.06560956)"
120447100,LARCRT,"(42.33834288, -71.07878983)"
120447359,IVPER ,"(42.33461135, -71.07598456)"
120447484,MISC  ,"(42.24827757, -71.11677338)"
120448135,LARCRT,"(42.30251135, -71.05957457)"
120452091,BERPT ,"(42.36484134, -71.05730956)"
120446967,VANRPT,"(42.34142635, -71.14600453)"
120446978,MEET  ,"(42.33857907, -71.06377935)"
120446988,ABANMV,"(42.36477516, -71.03222608)"
120446972,ARREST,"(42.35232134, -71.06286956)"
120449536,HITRUN,"(42.31477635, -71.05678956)"
120447004,BERPT ,"(42.30113135, -71.05990956)"
120447056,TSTOP ,"(42.31902135, -71.06705956)"
120447412,IVDRUG,"(42.33458135, -71.07197456)"
120447065,BEIP  ,"(42.35174332, -71.14254796)"
120447074,IVPER ,"(42.28945786, -71.06265765)"
120447086,ARREST,"(42.33751135, -71.09579455)"
120447066,CARST ,"(42.26916347, -71.10153123)"
120447207,INVEST,"(42.25705636, -71.12238454)"
120449719,LSTPRP,"(42.29337699, -71.05203625)"
120452869,INVEST,"(42.33686635, -71.03746457)"
120447192,VANRPT,"(42.38791359, -71.01694513)"
120447072,REQP  ,"(42.29964136, -71.11376455)"
120449814,LARCRT,"(42.35647634, -71.05929456)"
120447426,IVDRUG,"(42.33349135, -71.07350956)"
120447137,LARCRT,"(42.35135635, -71.07949456)"
120447134,THREAT,"(42.25519537, -71.12762728)"
120447105,IVPER ,"(42.35111634, -71.05961456)"
120457100,THREAT,"(42.35494078, -71.05644456)"
120446999,ARREST,"(42.33349135, -71.07350956)"
120447164,IVPER ,"(42.32543556, -71.06387302)"
120447179,PERGUN,"(42.27923636, -71.08928456)"
120449849,LARCRT,"(42.26795957, -71.09472696)"
120456898,IVPER ,"(42.28486136, -71.09132455)"
120447212,INVEST,"(42.34140635, -71.06255956)"
120447271,IVMV  ,"(42.35083135, -71.08145956)"
120459646,HITRUN,"(42.30136636, -71.06584457)"
120458601,FIREB ,"(42.34552135, -71.14749953)"
120447237,ROBIP ,"(42.35754362, -71.05886606)"
120447272,IVPER ,"(42.32113135, -71.05163956)"
120451990,LSTPRP,"(0.0, 0.0)"
120447264,ABIP  ,"(42.36597634, -71.05892456)"
120447265,TSTOP ,"(42.25421137, -71.12875955)"
120447242,ILLPRK,"(42.33971836, -71.15166778)"
120447273,MVPED1,"(42.35248135, -71.06748956)"
120447309,ARREST,"(42.27607137, -71.09356956)"
120447318,REQEP ,"(42.33780152, -71.06224457)"
120777806,LARCRT,"(42.33813135, -71.07463956)"
120447333,INVEST,"(42.27419636, -71.06753456)"
120448136,LSTPRP,"(0.0, 0.0)"
120452953,LSTPRP,"(42.29680554, -71.08597831)"
120454582,LSTPRP,"(42.34725135, -71.16150953)"
120459473,IVPER ,"(42.28612136, -71.09572455)"
120517326,LARCRT,"(42.30158398, -71.08116128)"
120449533,STOLEN,"(42.29476483, -71.08204862)"
120454963,MISPER,"(42.33442635, -71.09638955)"
120698349,LARCRT,"(42.24548997, -71.11467103)"
120449962,MISPER,"(42.31590605, -71.0903703)"
120452002,LSTPRP,"(42.28545136, -71.08042956)"
120456469,THREAT,"(42.28811636, -71.08416956)"
120462458,HARPT ,"(42.35370635, -71.07546956)"
120477478,LARCRT,"(42.34979135, -71.08530456)"
120447339,FIREB ,"(42.36584664, -71.065539)"
120447349,LARCIP,"(42.31727636, -71.11155953)"
120447370,IVPER ,"(42.33638135, -71.04212957)"
120447375,IVPER ,"(42.32993613, -71.08570884)"
120447382,ARREST,"(42.37619134, -71.03980956)"
120456471,IVPER ,"(42.28779636, -71.07120956)"
120452379,IVDRUG,"(42.3286598, -71.08561842)"
120459007,LARCRT,"(42.35540635, -71.13302454)"
120447445,IVMV  ,"(42.31284636, -71.07842455)"
120447452,FDCHLD,"(42.28112636, -71.13383954)"
120447562,BEMVRT,"(0.0, 0.0)"
120450077,LARCRT,"(42.28586749, -71.12875636)"
120454231,LARCRT,"(42.33857135, -71.10873454)"
120447450,EDP2  ,"(42.35322634, -71.06283456)"
120458763,LARCRT,"(42.34521135, -71.08831955)"
120447393,IVMV  ,"(42.34587634, -71.06334456)"
120447544,SUSPER,"(42.31271136, -71.05885957)"
120447553,REQP  ,"(42.29093636, -71.07167456)"
120447511,IVPER ,"(42.27166671, -71.15115494)"
120447546,ILLPRK,"(42.35885634, -71.06437456)"
120447634,ARREST,"(42.30840136, -71.08837956)"
120447689,LARCRT,"(42.27080515, -71.09260083)"
120447598,IVPER ,"(42.33088301, -71.06404063)"
120447810,MVA   ,"(42.30609136, -71.08135956)"
120454144,INVEST,"(42.32723569, -71.08059616)"
120456633,LARCRT,"(42.28000086, -71.0783768)"
120447622,FDPROP,"(42.28714136, -71.14857453)"
120448173,VANRPT,"(42.31855742, -71.05778756)"
120448258,LSTPRP,"(42.33538635, -71.05080456)"
120448421,BERPT ,"(42.31121103, -71.08915114)"
120447576,INVEST,"(42.32595135, -71.10132955)"
120447635,LARCIP,"(42.27131132, -71.07442685)"
120447642,VANRPT,"(42.31660446, -71.06412844)"
120447652,MVAINJ,"(42.28514136, -71.08998956)"
120447664,EDP2  ,"(42.29383635, -71.06124956)"
120447696,FDWEAP,"(42.27933637, -71.09133954)"
120447694,CARST ,"(42.3063233, -71.08162469)"
120447726,SHOTS ,"(42.28862136, -71.07557956)"
120447738,FIGHT ,"(42.29911136, -71.11410955)"
120448124,IVPREM,"(42.36198634, -71.06197456)"
120459207,VANRPT,"(42.37711366, -71.06852916)"
120447740,MVANO ,"(42.35844134, -71.12501954)"
120447772,MVANO ,"(42.37433134, -71.03778957)"
120447779,IVMV  ,"(42.30519635, -71.06748956)"
120447817,ARMROB,"(42.31906135, -71.04578956)"
120447778,MVA   ,"(42.33788135, -71.08296956)"
120448024,LARCRT,"(42.36155135, -71.05756956)"
120447808,THREAT,"(42.28852046, -71.0554839)"
120447841,MVAINJ,"(42.27218137, -71.06802957)"
120453798,IVPER ,"(42.27841636, -71.13530953)"
120458497,MISPER,"(42.32599217, -71.09314222)"
120449664,IVPER ,"(42.31596136, -71.07694956)"
120452107,VANRPT,"(42.34380635, -71.08892955)"
120453481,BEMVRT,"(42.34904741, -71.1364789)"
120447835,IVPER ,"(42.33151135, -71.07083456)"
120447872,LARCIP,"(42.35226635, -71.07250956)"
120447862,CD7   ,"(42.29003639, -71.07019685)"
120447873,SSTOP ,"(42.29848136, -71.06315456)"
120447746,BERPT ,"(42.32337186, -71.09105965)"
120447940,MVPED1,"(42.33462635, -71.10023455)"
120447946,DISTRB,"(42.30882487, -71.05909632)"
120447957,THREAT,"(42.31945352, -71.06274264)"
120447951,ARREST,"(42.37565634, -71.06458956)"
120447958,IVPER ,"(42.34638135, -71.08482955)"
120447962,TRAUMA,"(42.26268136, -71.10295955)"
120447993,IVPER ,"(42.31247696, -71.11279588)"
120449513,HITRUN,"(42.30098136, -71.06736957)"
120453817,LARCRT,"(42.35171135, -71.08623955)"
120458405,LARCRT,"(42.39262966, -71.00843603)"
120452281,LARCRT,"(42.35080635, -71.13124454)"
120640829,BERPT ,"(42.35200536, -71.05937665)"
120448010,MVA   ,"(42.30548136, -71.10841955)"
120448031,TSTOP ,"(42.29307136, -71.06050957)"
120448012,CD19  ,"(0.0, 0.0)"
120447892,RECMV ,"(42.35479577, -71.13585676)"
120448026,DISTRB,"(42.32283635, -71.10382955)"
120448035,SSTOP ,"(42.38913565, -71.00171995)"
120448720,TSTOP ,"(42.26158137, -71.12213955)"
120448103,ARMROB,"(42.30765136, -71.11546955)"
120448037,ARREST,"(42.33105135, -71.08270956)"
120447578,LARCRT,"(42.33490135, -71.05512456)"
120448083,ARREST,"(42.27096137, -71.14623955)"
120454579,INJOFF,"(42.27096137, -71.14623955)"
120448081,FIGHT ,"(42.31287527, -71.09567308)"
120448086,ARREST,"(42.32781135, -71.07937956)"
120448093,ABIP  ,"(42.2905562, -71.07164295)"
120448122,MVPED2,"(42.35797135, -71.12648954)"
120448110,IVPER ,"(42.33414693, -71.05466263)"
120448113,THREAT,"(42.30366395, -71.07101432)"
120448114,ARREST,"(42.31240136, -71.11155955)"
120448116,LARCRT,"(42.31805135, -71.06394957)"
120448473,IVMV  ,"(42.31666262, -71.0482417)"
120450250,STOLMV,"(42.33499135, -71.10250955)"
120459136,VANRPT,"(42.33901135, -71.09686955)"
120452127,HITRUN,"(42.31791136, -71.05783956)"
120478235,LARCRT,"(42.34938895, -71.14242987)"
120452414,STOLEN,"(42.34783135, -71.07274956)"
120461574,HITRUN,"(42.28664636, -71.04635457)"
120471074,LARCRT,"(42.33758135, -71.07334956)"
120448158,IVPER ,"(42.33196135, -71.08169956)"
120448170,SSTOP ,"(42.34217135, -71.07498456)"
120448175,CD11  ,"(42.29143136, -71.04591955)"
120448174,SSTOP ,"(42.32989135, -71.08442956)"
120448206,ARREST,"(0.0, 0.0)"
120449492,BERPT ,"(42.34545784, -71.13949012)"
120448213,ARREST,"(42.32359135, -71.07618956)"
120448219,FIGHT ,"(42.31484635, -71.09922455)"
120448239,SHPLFT,"(42.35226635, -71.07250956)"
120457239,HITRUN,"(42.31797679, -71.05326265)"
120470604,VANRPT,"(42.36681134, -71.05444456)"
120449788,VANRPT,"(42.29047993, -71.12494284)"
120448578,INVEST,"(42.27311519, -71.12759298)"
120486871,IVPER ,"(42.37994134, -71.05764456)"
120448781,HITRUN,"(42.33801135, -71.08272455)"
120498244,LSTPRP,"(42.37505388, -71.03886721)"
120448265,THREAT,"(42.30974136, -71.06545957)"
120448247,LARCIP,"(42.29943135, -71.06040956)"
120448295,MVPED2,"(42.30113135, -71.05990956)"
120448289,UNCONS,"(42.38137135, -71.03767957)"
120448270,THREAT,"(42.28174136, -71.08275456)"
120448314,MVPED2,"(42.28452636, -71.08974455)"
120448366,IVPER ,"(42.31904135, -71.07619956)"
120457638,INVEST,"(42.35101634, -71.06464956)"
120460043,HARPT ,"(42.26448636, -71.12735454)"
120448344,ARMROB,"(42.29174136, -71.07718956)"
120448355,PERGUN,"(42.33566135, -71.03335958)"
120463607,LARCRT,"(42.35870634, -71.05783956)"
120453452,VANRPT,"(42.33376635, -71.08681455)"
120449364,BEMVRT,"(42.34190135, -71.08714955)"
120449475,BEMVRT,"(42.31998453, -71.11064848)"
120453934,PDRPT ,"(42.35883634, -71.05286456)"
120448384,BEMVRT,"(42.35037635, -71.08784956)"
120448427,IVPER ,"(42.33650635, -71.08339455)"
120448432,IVPER ,"(42.33650635, -71.08339455)"
120448624,INVEST,"(42.2619841, -71.10973973)"
120448462,BEIP  ,"(42.31318697, -71.06500696)"
120447915,LARCRT,"(42.35644135, -71.06197957)"
120459482,IVPER ,"(42.31391135, -71.06763456)"
120448487,VANRPT,"(42.32132303, -71.07583825)"
120448515,INVCHD,"(42.28090636, -71.08764956)"
120448524,ARREST,"(42.31607136, -71.07025956)"
120448534,LARCRT,"(42.34618135, -71.09862455)"
120448536,CARST ,"(42.32186009, -71.1037605)"
120448610,HITRUN,"(42.36122634, -71.06573956)"
120448561,REQPF ,"(42.32086549, -71.10668335)"
120448557,MVA   ,"(42.34101135, -71.15049954)"
120448558,SSTOP ,"(42.31664635, -71.09632455)"
120448629,LARCRT,"(42.25093636, -71.12093955)"
120448576,NIDV  ,"(42.28119636, -71.13093454)"
120448613,MVAINJ,"(42.29178136, -71.06260957)"
120449174,LSTPRP,"(42.30005635, -71.08429455)"
120477259,LARCRT,"(42.34346135, -71.13904954)"
120449393,VANRPT,"(42.27559943, -71.13140598)"
120449763,HITRUN,"(42.28937636, -71.05356457)"
120449244,BERPT ,"(42.31248434, -71.06546278)"
120448689,TSTOP ,"(0.0, 0.0)"
120448661,FDPROP,"(42.33871635, -71.10688955)"
120448670,IVPER ,"(42.31318697, -71.06500696)"
120448683,CD35  ,"(42.34422635, -71.10163955)"
120449680,MISPER,"(42.29694135, -71.06270456)"
120450101,VANRPT,"(42.31660446, -71.06412844)"
120453703,ABRPT ,"(42.34618135, -71.09862455)"
120448698,BEMVRT,"(42.35200536, -71.05937665)"
120448859,IVPER ,"(42.34128269, -71.07365209)"
120448735,FIGHT ,"(42.33255635, -71.07232956)"
120448736,ARMROB,"(42.30755136, -71.05844957)"
120449333,BERPT ,"(42.35252134, -71.06706956)"
120448748,IVPER ,"(42.38300634, -71.01731458)"
120448775,ARMROB,"(42.33011906, -71.10136665)"
120449490,STOLEN,"(42.27577868, -71.09649834)"
120448858,HITRUN,"(42.31995136, -71.08854956)"
120449435,VANRPT,"(42.33758135, -71.07334956)"
120450578,BERPT ,"(42.32731635, -71.10076955)"
120448794,LARCIP,"(42.28739788, -71.06193281)"
120448799,ARREST,"(42.32359135, -71.07618956)"
120449494,MVANO ,"(42.33063135, -71.08821956)"
120446315,DISTRB,"(42.31320635, -71.06801956)"
120452269,LARCRT,"(42.31863635, -71.10063955)"
120477727,LARCRT,"(42.23915635, -71.13858137)"
130249860,LSTPRP,"(42.32367833, -71.09437001)"
120448899,AOD   ,"(42.33667135, -71.08208956)"
120450466,HITRUN,"(42.30722306, -71.07561345)"
120448916,ARREST,"(42.37844134, -71.02941958)"
120448891,ARREST,"(42.36059634, -71.05673456)"
120448945,TSTOP ,"(42.27761137, -71.13775954)"
120448957,ABIP  ,"(42.30176136, -71.11212955)"
120448961,FIGHT ,"(42.35844135, -71.05328957)"
120448953,MVANO ,"(42.30429635, -71.06964456)"
120448984,MVA   ,"(42.27609225, -71.11780399)"
120448985,MVA   ,"(42.30600136, -71.05878957)"
120449463,LARCRT,"(42.33046135, -71.07441456)"
120448971,CD35  ,"(42.35307228, -71.06434623)"
120451744,BEMVRT,"(42.34962635, -71.09394455)"
120455251,ILLPRK,"(42.36643319, -71.05080978)"
120449012,MVAINJ,"(42.35103135, -71.06489957)"
120449026,FIGHT ,"(42.31667136, -71.05540456)"
120449019,BEIP  ,"(42.31732982, -71.05791647)"
120449131,IVPER ,"(42.31732982, -71.05791647)"
120449036,MVBLDR,"(42.31358717, -71.05434207)"
120449028,DISTRB,"(42.26299241, -71.12697701)"
120449144,IVPER ,"(42.35154635, -71.06352456)"
120449524,VANRPT,"(42.28716136, -71.07380956)"
120449059,MVA   ,"(42.28861636, -71.05396957)"
120449048,ABIP  ,"(42.33566135, -71.03335958)"
120449091,IVPER ,"(42.30810136, -71.06464957)"
120449086,ARREST,"(42.25870137, -71.12240955)"
120449096,IVMV  ,"(42.33646135, -71.07320956)"
120449125,LSTPRP,"(42.32000635, -71.05675956)"
120457149,LARCRT,"(42.34969134, -71.06520956)"
120512646,INVEST,"(42.37901634, -71.03921957)"
120450100,BERPT ,"(42.31732982, -71.05791647)"
120451504,LARCRT,"(42.34684635, -71.07138456)"
120449136,IVPREM,"(42.31076635, -71.06768956)"
120449146,UNCONS,"(42.37490134, -71.03870957)"
120451169,HITRUN,"(42.34607135, -71.09570955)"
120449153,PKNIFE,"(42.37886634, -71.03855457)"
120451281,BEMVRT,"(42.32532137, -71.1007688)"
120450029,MVAINJ,"(42.37831134, -71.03600957)"
120449335,MISPER,"(42.34938895, -71.14242987)"
120449211,ARREST,"(42.35068118, -71.12937457)"
120449227,MVA   ,"(42.2850919, -71.08062455)"
120449241,STAB  ,"(42.35138634, -71.06082456)"
120449234,INVEST,"(42.33422135, -71.10213955)"
120449242,ROBIP ,"(42.34839135, -71.06926957)"
120449247,ARREST,"(42.30286396, -71.07151196)"
120449365,INJOFF,"(42.35926634, -71.06284456)"
120449324,INJOFF,"(42.30286396, -71.07151196)"
120449254,IVPER ,"(42.32964635, -71.05265956)"
120450541,STOLMV,"(42.31896172, -71.05896412)"
120449675,VANRPT,"(42.27544136, -71.12797455)"
120449274,ABRPT ,"(42.37916134, -71.03163957)"
120449278,SSTOP ,"(42.34338696, -71.06640317)"
120459684,INVEST,"(42.35991634, -71.06687456)"
120449253,DMV   ,"(42.31797679, -71.05326265)"
120454252,LARCRT,"(42.31408136, -71.09291454)"
120449328,MVA   ,"(42.32501543, -71.05924631)"
120450299,LSTPRP,"(42.30468635, -71.05908456)"
120450664,MEET  ,"(42.34195561, -71.14322929)"
120449359,IVPER ,"(42.33151135, -71.07083456)"
120449360,CONFPR,"(42.34937135, -71.13249454)"
120463260,MEET  ,"(42.33396635, -71.03443957)"
120449400,ILLPRK,"(42.30356135, -71.06437456)"
120449399,FDPROP,"(42.24076137, -71.13536454)"
120452053,LARCRT,"(42.35189135, -71.15910953)"
120449401,ILLPRK,"(42.34744096, -71.13362874)"
120449972,IVMV  ,"(42.33109591, -71.09038894)"
120454894,HITRUN,"(42.3153055, -71.10422527)"
120449459,TSTOP ,"(0.0, 0.0)"
120456439,INVEST,"(42.35091634, -71.06343956)"
120449484,ILLPRK,"(42.35333635, -71.08019956)"
120449472,ABIP  ,"(42.29640273, -71.07042454)"
120449481,INVCHD,"(42.2896922, -71.12255813)"
120449483,LARCRT,"(42.31918473, -71.11104159)"
120450137,LARCRT,"(42.28787636, -71.12658454)"
120449489,REMOVE,"(42.24979637, -71.13456955)"
120455008,VANRPT,"(42.3450091, -71.07380592)"
120456650,THREAT,"(42.28986314, -71.08538741)"
120449563,IVPER ,"(42.34456135, -71.13768454)"
120450570,LARCRT,"(42.35660969, -71.05187589)"
120451671,LARCRT,"(42.37173634, -71.03664957)"
120449584,MVAINJ,"(42.27013137, -71.14756954)"
120449604,FIGHT ,"(42.33349135, -71.07350956)"
120449661,ARREST,"(42.35414135, -71.07934956)"
120450575,BEMVRT,"(42.35505634, -71.05074456)"
120451798,IVPREM,"(42.31362664, -71.08251421)"
120449599,THREAT,"(42.37951134, -71.02861458)"
120449830,IVMV  ,"(42.30593033, -71.07926284)"
120449376,ILLPRK,"(42.31935183, -71.05589606)"
120449642,TSTOP ,"(42.31578519, -71.10264763)"
120449662,ARREST,"(42.31986599, -71.0797171)"
120449714,THREAT,"(42.33226635, -71.05199457)"
120458418,INVEST,"(42.28894136, -71.06583456)"
120449700,IVPER ,"(42.26282136, -71.11178955)"
120449703,HAZMT2,"(42.33551635, -71.07824956)"
120449713,SHPLFT,"(42.32114205, -71.09089327)"
120449715,ABIP  ,"(42.26331636, -71.16830453)"
120449716,TSTOP ,"(42.32916135, -71.08135956)"
120448836,FIREB ,"(42.34395087, -71.03073936)"
120451864,LSTPRP,"(42.35787634, -71.06010456)"
120450010,INVEST,"(42.33551635, -71.07438456)"
120450008,IVPER ,"(42.25607959, -71.14602395)"
120449792,ARREST,"(42.31440662, -71.09922659)"
120449829,LARCRT,"(42.35667135, -71.06173957)"
120449809,MVANO ,"(42.35346135, -71.13218954)"
120448826,THREAT,"(42.34491393, -71.09641336)"
120452231,VANRPT,"(0.0, 0.0)"
120463680,LARCRT,"(42.35551135, -71.13653454)"
120454396,STOLEN,"(42.28781286, -71.10929662)"
120449813,ABIP  ,"(42.28581087, -71.071171)"
120449831,MVANO ,"(42.35378135, -71.13903954)"
120449840,UNK   ,"(42.24422088, -71.11800536)"
120449852,FDPROP,"(42.35047634, -71.05869956)"
120449917,DVIP  ,"(42.36220772, -71.13481948)"
120449891,ABIP  ,"(42.33124135, -71.04737957)"
120449890,MVANO ,"(42.33105746, -71.07545265)"
120449937,TSTOP ,"(42.31955136, -71.11162955)"
120454369,LARCRT,"(42.32746135, -71.05371956)"
120450024,LARCRT,"(42.29377635, -71.05562956)"
120449954,IVMV  ,"(42.29233136, -71.06035957)"
120449970,TSTOP ,"(42.29454136, -71.06183957)"
120477624,ABRPT ,"(0.0, 0.0)"
120449856,ARREST,"(42.32181135, -71.07403956)"
120450645,LSTPRP,"(42.35559135, -71.14692953)"
120449983,ARREST,"(42.36913134, -71.03973957)"
120449976,THREAT,"(42.35680135, -71.15158952)"
120449990,TSTOP ,"(42.26260137, -71.10841955)"
120449996,IVPER ,"(42.28090636, -71.08764956)"
120450005,FDPROP,"(42.35164135, -71.07485456)"
120450905,BEMVRT,"(42.35279135, -71.06757957)"
120450020,EDP2  ,"(42.27659329, -71.08129872)"
120450026,TRAUMA,"(42.37579134, -71.03371457)"
120450351,VANRPT,"(42.29944136, -71.06479957)"
120459474,IVPER ,"(42.31920135, -71.06615456)"
120489662,IVPER ,"(42.35138635, -71.08412456)"
120450045,ARREST,"(42.33566135, -71.08045956)"
120450504,IVPER ,"(42.34527135, -71.13679954)"
120457016,BERPT ,"(42.25591137, -71.12780454)"
120450033,SSTOP ,"(42.34711134, -71.08763455)"
120450054,MVA   ,"(42.37419634, -71.05975956)"
120450063,BEMVRT,"(42.36142878, -71.14368558)"
120450075,ARREST,"(42.30551136, -71.06788957)"
120450089,IVMV  ,"(42.34000135, -71.08248956)"
120450320,VANRPT,"(42.26331636, -71.16830453)"
120450113,BERPT ,"(42.34133635, -71.06702956)"
120450486,LARCRT,"(42.33131637, -71.05696736)"
120450227,THREAT,"(42.35505135, -71.16268953)"
120456744,LSTPRP,"(42.2850919, -71.08062455)"
120452121,MSNCOM,"(42.32172635, -71.08259455)"
120454822,LARCRT,"(42.35237134, -71.06490456)"
120458513,ABRPT ,"(42.28203636, -71.13233954)"
120450434,IVDRUG,"(42.30972244, -71.10427304)"
120450483,LARCRT,"(42.35164135, -71.07485456)"
120452938,LSTPRP,"(42.37868634, -71.06170956)"
120454038,STOLEN,"(42.28424009, -71.09660595)"
120472116,LSTPRP,"(42.26169419, -71.15655463)"
120450124,LANTEN,"(42.28203636, -71.13233954)"
120450157,EMSMVA,"(42.30348136, -71.08500956)"
120450153,VIORDR,"(42.27478636, -71.09459455)"
120450105,MISC  ,"(42.32318635, -71.08434956)"
120450366,ARREST,"(42.36889134, -71.03992957)"
120454845,LARCRT,"(42.34710135, -71.07960455)"
120450233,LARCIP,"(42.30775136, -71.06682957)"
120449933,MISPER,"(42.28885136, -71.07738455)"
120450837,LSTPRP,"(42.32181135, -71.07403956)"
120450547,LARCRT,"(42.35237134, -71.06490456)"
120457510,STOLMV,"(42.34995634, -71.08940455)"
120450269,IVMV  ,"(42.27859065, -71.11758318)"
120450252,MVAINJ,"(42.27059276, -71.08654237)"
120450318,ABRPT ,"(42.28508789, -71.09296388)"
120450279,NIDV  ,"(42.31732982, -71.05791647)"
120450301,MVAINJ,"(42.38846134, -71.00045958)"
120450450,LARCRT,"(42.35237134, -71.06490456)"
120450326,ABIP  ,"(42.29006636, -71.08962456)"
120450334,VIORDR,"(42.28716136, -71.07380956)"
120450346,ARREST,"(42.32987635, -71.07875456)"
120450357,ARREST,"(42.36272959, -71.05875616)"
120450480,INVEST,"(42.33908135, -71.09893955)"
120451282,BEMVRT,"(42.28639136, -71.07446956)"
120451873,STOLMV,"(42.33446119, -71.08802827)"
120450332,IVDRUG,"(42.24122921, -71.12625579)"
120450367,INVEST,"(42.33128635, -71.04536457)"
120470733,STOLMV,"(42.34695135, -71.05114957)"
120450349,TSTOP ,"(42.31686136, -71.09832955)"
120454800,BEMVRT,"(42.37782634, -71.06250456)"
120468064,LARCRT,"(42.37493134, -71.03978957)"
120471061,IVMV  ,"(0.0, 0.0)"
120450392,IVMV  ,"(0.0, 0.0)"
120450393,SSTOP ,"(42.30489136, -71.07411956)"
120450419,ARREST,"(42.37835134, -71.05963956)"
120450429,IVPER ,"(42.28151878, -71.0734992)"
120450477,HITRUN,"(42.28413251, -71.06958228)"
120450512,LARCIP,"(42.34671135, -71.08008456)"
120450520,ARREST,"(42.28403136, -71.08832456)"
120451592,VANRPT,"(42.32742635, -71.05689456)"
120450461,LSTPRP,"(42.34713635, -71.07020956)"
120451722,VANRPT,"(42.34153591, -71.08179542)"
120450463,IVPER ,"(42.27471136, -71.09363955)"
120453622,LARCRT,"(42.34904635, -71.08104955)"
120450665,LARCRT,"(42.28746588, -71.15163676)"
120451597,BEMVRT,"(42.34620135, -71.08564955)"
120450602,IVPREM,"(42.31735135, -71.06583456)"
120450491,ARREST,"(42.31799135, -71.06728957)"
120450531,ARREST,"(42.34088135, -71.09849955)"
120450385,ILLPRK,"(42.36317134, -71.05508456)"
120450525,EDP2  ,"(42.27369136, -71.08924956)"
120450563,IVPER ,"(42.38094134, -71.04028457)"
120450576,FDWEAP,"(42.31501635, -71.09545955)"
120450628,HOMINV,"(42.29429635, -71.06191456)"
120452135,THREAT,"(42.30302586, -71.08071843)"
120457220,HARPT ,"(42.25131637, -71.14078954)"
120449443,MISPER,"(42.3325566, -71.11109868)"
120453008,BEMVRT,"(42.34880635, -71.09458455)"
120450594,IVPER ,"(42.33372337, -71.09095643)"
120472825,ABRPT ,"(42.38378718, -71.00259354)"
120450630,ABRPT ,"(42.30636135, -71.05870956)"
120450624,MVPED2,"(42.30911635, -71.08283956)"
120488983,VANRPT,"(42.29491635, -71.05102957)"
120450656,ABIP  ,"(42.34056635, -71.05356956)"
120451829,LARCRT,"(42.31312136, -71.09096954)"
120452024,IVMV  ,"(42.35495135, -71.05975957)"
120450678,MVPED2,"(42.31894135, -71.05449957)"
120450770,BERPT ,"(42.26608136, -71.09656455)"
120450681,SSTOP ,"(42.31348136, -71.08078956)"
120450684,FIREB ,"(42.31614635, -71.09793955)"
120450693,FDPROP,"(42.35114135, -71.07665956)"
120450698,VANRPT,"(42.27409136, -71.08436956)"
120450700,ARREST,"(42.34231635, -71.07330956)"
120456251,HITRUN,"(42.30939136, -71.08272956)"
120450760,IVMV  ,"(42.3286598, -71.08561842)"
120452015,VANRPT,"(42.26448566, -71.10695225)"
120461822,LARCRT,"(42.34618135, -71.09862455)"
120450734,REQP  ,"(42.35089635, -71.13198454)"
120450754,SHOTS ,"(42.30634135, -71.10268955)"
120450764,UNK   ,"(42.30637017, -71.06020789)"
120451454,VANRPT,"(42.33134135, -71.05350957)"
120450771,UNK   ,"(42.37111134, -71.03684457)"
120452615,VANRPT,"(0.0, 0.0)"
120451608,BERPT ,"(42.38104134, -71.03071957)"
120450775,BEIP  ,"(42.29541135, -71.07663456)"
120450776,EDP2  ,"(42.31087136, -71.11299954)"
120450790,LSTPRP,"(42.26336136, -71.12146955)"
120464826,INVEST,"(42.36752135, -71.05337957)"
120450818,BEIP  ,"(42.31732982, -71.05791647)"
120450826,ILLPRK,"(42.35047634, -71.05869956)"
120467939,BEMVRT,"(42.34571135, -71.08559455)"
120451769,VANRPT,"(42.33000135, -71.09130955)"
